adapter,vf_merge_level,elapsed_s,returncode,timed_out,pass_observed,pass_attempts,affected,affected_attempts,changed_diff_lines_max,vector_functions_before_max,vector_functions_after_max,before_sha256,after_sha256,ub_reported_bits,ub_bits,ub_bytes,ub_kib,ub_line_observed,diagnostic
python_tutorial_05-layer-norm.ttadapter,2,0.071041,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1442304,1442304,180288,176.0625,True,
python_tutorial_06-fused-attention.ttadapter,0,0.294154,1,False,False,0,False,0,0,0,0,,,661760,661760,82720,80.78125,True,
python_tutorial_06-fused-attention.ttadapter,1,0.340687,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,661760,661760,82720,80.78125,True,
python_tutorial_06-fused-attention.ttadapter,2,0.336696,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,661760,661760,82720,80.78125,True,
python_tutorial_08-grouped-gemm.ttadapter,0,0.078405,1,False,False,0,False,0,0,0,0,,,262144,262144,32768,32.0,True,
python_tutorial_08-grouped-gemm.ttadapter,1,0.084464,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,262144,262144,32768,32.0,True,
python_tutorial_08-grouped-gemm.ttadapter,2,0.066973,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,262144,262144,32768,32.0,True,
python_tutorial_09-persistent-matmul.ttadapter,0,0.094132,1,False,False,0,False,0,0,0,0,,,1572864,1572864,196608,192.0,True,
python_tutorial_09-persistent-matmul.ttadapter,1,0.112023,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,1572864,1572864,196608,192.0,True,
python_tutorial_09-persistent-matmul.ttadapter,2,0.123387,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,1572864,1572864,196608,192.0,True,
python_tutorial_10-block-scaled-matmul.ttadapter,0,0.059762,1,False,False,0,False,0,0,0,0,,,60160,60160,7520,7.34375,True,
python_tutorial_10-block-scaled-matmul.ttadapter,1,0.067501,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,60160,60160,7520,7.34375,True,
python_tutorial_10-block-scaled-matmul.ttadapter,2,0.060059,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,60160,60160,7520,7.34375,True,
rmsnorm_bench.ttadapter,0,0.040135,1,False,False,0,False,0,0,0,0,,,164096,164096,20512,20.03125,True,
rmsnorm_bench.ttadapter,1,0.041358,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,164096,164096,20512,20.03125,True,
rmsnorm_bench.ttadapter,2,0.05815,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,164096,164096,20512,20.03125,True,
s0_original_baseline_5800us.ttadapter,0,0.09714,1,False,False,0,False,0,0,0,0,,,546048,546048,68256,66.65625,True,
s0_original_baseline_5800us.ttadapter,1,0.116487,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,546048,546048,68256,66.65625,True,
s0_original_baseline_5800us.ttadapter,2,0.112738,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,546048,546048,68256,66.65625,True,
s1_exp3_BLOCK_V_512_5392us.ttadapter,0,0.100681,1,False,False,0,False,0,0,0,0,,,808192,808192,101024,98.65625,True,
s1_exp3_BLOCK_V_512_5392us.ttadapter,1,0.101859,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,808192,808192,101024,98.65625,True,
s1_exp3_BLOCK_V_512_5392us.ttadapter,2,0.101506,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,808192,808192,101024,98.65625,True,
s2_exp4b_BLOCK_SBS_256_multibuffer_False_4356us.ttadapter,0,0.086272,1,False,False,0,False,0,0,0,0,,,1070336,1070336,133792,130.65625,True,
s2_exp4b_BLOCK_SBS_256_multibuffer_False_4356us.ttadapter,1,0.094204,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,1070336,1070336,133792,130.65625,True,
s2_exp4b_BLOCK_SBS_256_multibuffer_False_4356us.ttadapter,2,0.116132,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,1070336,1070336,133792,130.65625,True,
s4_exp10_workspace_sv_bf16_4294us.ttadapter,0,0.093427,1,False,False,0,False,0,0,0,0,,,1202176,1202176,150272,146.75,True,
s4_exp10_workspace_sv_bf16_4294us.ttadapter,1,0.121952,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,1202176,1202176,150272,146.75,True,
s4_exp10_workspace_sv_bf16_4294us.ttadapter,2,0.117083,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,1202176,1202176,150272,146.75,True,
s5_exp15_hivm_auto_cv_balance_4235us.ttadapter,0,0.109716,1,False,False,0,False,0,0,0,0,,,863744,863744,107968,105.4375,True,
s5_exp15_hivm_auto_cv_balance_4235us.ttadapter,1,0.112363,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,863744,863744,107968,105.4375,True,
s5_exp15_hivm_auto_cv_balance_4235us.ttadapter,2,0.122014,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,863744,863744,107968,105.4375,True,
s7_exp27_shared_kv_nope_SSA_3580us.ttadapter,0,0.089824,1,False,False,0,False,0,0,0,0,,,862464,862464,107808,105.28125,True,
s7_exp27_shared_kv_nope_SSA_3580us.ttadapter,1,0.098726,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,862464,862464,107808,105.28125,True,
s7_exp27_shared_kv_nope_SSA_3580us.ttadapter,2,0.1034,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,862464,862464,107808,105.28125,True,
s8_exp28_hoist_Q_loads_3589us.ttadapter,0,0.092702,1,False,False,0,False,0,0,0,0,,,862464,862464,107808,105.28125,True,
s8_exp28_hoist_Q_loads_3589us.ttadapter,1,0.101295,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,862464,862464,107808,105.28125,True,
s8_exp28_hoist_Q_loads_3589us.ttadapter,2,0.105251,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,862464,862464,107808,105.28125,True,
softmax_bench.ttadapter,0,0.032151,1,False,False,0,False,0,0,0,0,,,100864,100864,12608,12.3125,True,
softmax_bench.ttadapter,1,0.040125,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,100864,100864,12608,12.3125,True,
softmax_bench.ttadapter,2,0.03557,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,100864,100864,12608,12.3125,True,
triton.language.abs.ttadapter,0,0.027242,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.abs.ttadapter,1,0.037537,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.abs.ttadapter,2,0.035264,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.advance.ttadapter,0,0.023145,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.advance.ttadapter,1,0.02605,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.advance.ttadapter,2,0.035968,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.and.ttadapter,0,0.028202,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,
triton.language.and.ttadapter,1,0.04298,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.and.ttadapter,2,0.036499,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.arange.ttadapter,0,0.026574,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.arange.ttadapter,1,0.034469,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.arange.ttadapter,2,0.029827,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.argmax.ttadapter,0,0.040482,1,False,False,0,False,0,0,0,0,,,4864,4864,608,0.59375,True,
triton.language.argmax.ttadapter,1,0.036293,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4864,4864,608,0.59375,True,
triton.language.argmax.ttadapter,2,0.051226,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4864,4864,608,0.59375,True,
triton.language.argmin.ttadapter,0,0.044453,1,False,False,0,False,0,0,0,0,,,4864,4864,608,0.59375,True,
triton.language.argmin.ttadapter,1,0.042529,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4864,4864,608,0.59375,True,
triton.language.argmin.ttadapter,2,0.045871,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4864,4864,608,0.59375,True,
triton.language.associative_scan.ttadapter,0,0.0325,1,False,False,0,False,0,0,0,0,,,1024,1024,128,0.125,True,
triton.language.associative_scan.ttadapter,1,0.03108,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.associative_scan.ttadapter,2,0.036236,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.assume.ttadapter,0,0.038838,1,False,False,0,False,0,0,0,0,,,16640,16640,2080,2.03125,True,
triton.language.assume.ttadapter,1,0.034331,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16640,16640,2080,2.03125,True,
triton.language.assume.ttadapter,2,0.044216,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16640,16640,2080,2.03125,True,
triton.language.atomic_add.ttadapter,0,0.036967,1,False,False,0,False,0,0,0,0,,,16384,16384,2048,2.0,True,
triton.language.atomic_add.ttadapter,1,0.037372,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16384,16384,2048,2.0,True,
triton.language.atomic_add.ttadapter,2,0.039267,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16384,16384,2048,2.0,True,
triton.language.atomic_and.ttadapter,0,0.035021,1,False,False,0,False,0,0,0,0,,,32768,32768,4096,4.0,True,
triton.language.atomic_and.ttadapter,1,0.035802,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,32768,32768,4096,4.0,True,
triton.language.atomic_and.ttadapter,2,0.044801,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,32768,32768,4096,4.0,True,
triton.language.atomic_cas.ttadapter,0,0.042334,1,False,False,0,False,0,0,0,0,,,81920,81920,10240,10.0,True,
triton.language.atomic_cas.ttadapter,1,0.04993,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,81920,81920,10240,10.0,True,
triton.language.atomic_cas.ttadapter,2,0.034853,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,81920,81920,10240,10.0,True,
triton.language.atomic_max.ttadapter,0,0.028631,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.atomic_max.ttadapter,1,0.037416,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.atomic_max.ttadapter,2,0.030816,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.atomic_min.ttadapter,0,0.032108,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.atomic_min.ttadapter,1,0.033295,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.atomic_min.ttadapter,2,0.037191,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.atomic_or.ttadapter,0,0.03034,1,False,False,0,False,0,0,0,0,,,32768,32768,4096,4.0,True,
triton.language.atomic_or.ttadapter,1,0.03355,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,32768,32768,4096,4.0,True,
triton.language.atomic_or.ttadapter,2,0.042589,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,32768,32768,4096,4.0,True,
triton.language.atomic_xchg.ttadapter,0,0.036271,1,False,False,0,False,0,0,0,0,,,32768,32768,4096,4.0,True,
triton.language.atomic_xchg.ttadapter,1,0.030157,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,32768,32768,4096,4.0,True,
triton.language.atomic_xchg.ttadapter,2,0.041389,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,32768,32768,4096,4.0,True,
triton.language.atomic_xor.ttadapter,0,0.033063,1,False,False,0,False,0,0,0,0,,,65536,65536,8192,8.0,True,
triton.language.atomic_xor.ttadapter,1,0.034829,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,65536,65536,8192,8.0,True,
triton.language.atomic_xor.ttadapter,2,0.029885,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,65536,65536,8192,8.0,True,
triton.language.broadcast_to.ttadapter,0,0.02841,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,
triton.language.broadcast_to.ttadapter,1,0.032614,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4096,4096,512,0.5,True,
triton.language.broadcast_to.ttadapter,2,0.032458,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4096,4096,512,0.5,True,
triton.language.cast.ttadapter,0,0.029858,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.cast.ttadapter,1,0.034434,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.cast.ttadapter,2,0.032467,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.cat.ttadapter,0,0.030219,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.cat.ttadapter,1,0.03423,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.cat.ttadapter,2,0.029805,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.cdiv.ttadapter,0,0.033473,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,
triton.language.cdiv.ttadapter,1,0.045279,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4096,4096,512,0.5,True,
triton.language.cdiv.ttadapter,2,0.038343,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4096,4096,512,0.5,True,
triton.language.ceil.ttadapter,0,0.036061,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.ceil.ttadapter,1,0.030511,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.ceil.ttadapter,2,0.039105,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.clamp.ttadapter,0,0.044179,1,False,False,0,False,0,0,0,0,,,11008,11008,1376,1.34375,True,
triton.language.clamp.ttadapter,1,0.03881,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,11008,11008,1376,1.34375,True,
triton.language.clamp.ttadapter,2,0.039548,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,11008,11008,1376,1.34375,True,
triton.language.cos.ttadapter,0,0.054074,1,False,False,0,False,0,0,0,0,,,24576,24576,3072,3.0,True,
triton.language.cos.ttadapter,1,0.056783,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,24576,24576,3072,3.0,True,
triton.language.cos.ttadapter,2,0.070658,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,24576,24576,3072,3.0,True,
triton.language.cumprod.ttadapter,0,0.02485,1,False,False,0,False,0,0,0,0,,,1024,1024,128,0.125,True,
triton.language.cumprod.ttadapter,1,0.031418,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.cumprod.ttadapter,2,0.030979,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.cumsum.ttadapter,0,0.029054,1,False,False,0,False,0,0,0,0,,,1024,1024,128,0.125,True,
triton.language.cumsum.ttadapter,1,0.028825,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.cumsum.ttadapter,2,0.028256,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.debug_barrier.ttadapter,0,0.031495,1,False,False,0,False,0,0,0,0,,,0,,,,True,
